StudentID,CGPA,Internships,Projects,Workshops_Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Backlogs,CommunicationScore,TechnicalScore,MockInterviews,GitHub_Repos,CompetitiveCoding,PlacementStatus,PackageLPA
STU1213,6.41,0,3,2,90.4,2.4,0,0,86.3,76.9,0,3.2,61.2,3,3,1,0,0.0
STU1214,8.18,2,4,0,63.7,1.8,0,0,74.4,61.7,0,4.0,79.7,2,1,1,1,14.47
STU1215,6.88,1,4,1,38.4,3.0,1,0,76.1,71.9,2,1.0,82.0,2,4,3,0,0.0
STU1216,8.57,0,1,2,72.3,5.0,1,1,86.2,40.0,0,2.6,67.8,5,2,3,1,12.51
STU1217,6.46,1,4,2,46.3,5.0,1,1,70.8,79.2,0,3.9,52.0,2,4,1,1,10.75
STU1218,7.51,0,3,2,74.7,5.0,1,1,81.1,73.2,0,3.1,72.9,0,3,0,0,0.0
STU1219,6.28,1,1,1,74.2,3.3,1,1,80.2,69.4,1,4.2,73.8,3,7,1,1,12.01
STU1220,9.56,1,0,1,53.9,1.9,0,1,56.6,70.3,0,1.7,77.1,2,2,0,0,0.0
STU1221,5.89,0,1,0,84.8,1.4,0,1,89.7,76.4,3,4.1,80.6,4,3,2,1,12.28
STU1222,7.54,0,4,2,80.1,2.9,1,1,55.0,69.6,0,2.8,40.5,0,8,0,0,0.0
STU1223,7.9,1,3,2,82.6,3.3,0,1,83.0,45.6,0,2.7,55.8,3,3,2,1,13.52
STU1224,7.66,3,3,2,68.1,4.7,1,1,53.8,98.6,1,4.3,30.8,1,4,3,1,13.41
STU1225,7.0,1,1,1,46.8,4.3,1,1,79.2,85.6,0,4.5,78.4,4,3,1,1,11.48
STU1226,7.06,2,3,1,82.7,3.7,1,0,94.3,53.3,2,4.4,61.2,0,1,1,0,0.0
STU1227,7.25,1,0,1,63.9,2.7,0,1,69.4,65.5,0,5.0,72.8,4,4,1,0,0.0
STU1228,7.04,3,2,0,47.2,2.6,1,1,68.9,66.9,3,4.6,38.4,0,7,0,0,0.0
STU1229,8.26,2,3,1,88.3,3.7,1,1,79.3,84.0,1,2.6,90.2,0,3,3,1,15.22
STU1230,9.63,1,1,3,99.5,4.1,0,1,68.0,41.9,2,3.5,43.5,1,4,1,1,14.82
STU1231,6.59,1,4,3,67.4,3.9,1,1,93.8,63.5,0,3.1,78.9,1,4,0,1,13.51
STU1232,5.69,2,1,2,100.0,2.6,1,0,74.3,47.1,0,5.0,67.1,3,3,2,1,14.06
STU1233,7.1,1,3,1,69.4,4.1,1,0,68.2,66.3,1,4.4,61.6,0,4,0,0,0.0
STU1234,10.0,1,2,0,62.3,3.9,0,0,65.5,63.9,1,3.2,60.1,2,2,0,0,0.0
STU1235,6.32,0,2,3,58.5,2.5,0,1,60.8,71.0,0,4.2,53.5,1,3,1,0,0.0
STU1236,9.0,2,1,0,92.6,2.8,1,1,64.5,62.1,0,2.2,88.3,4,3,1,1,14.49
STU1237,9.05,2,0,4,56.3,4.1,0,0,67.8,60.2,0,3.6,65.2,0,6,1,1,13.28
STU1238,6.59,0,4,1,79.0,3.3,0,1,66.1,78.1,1,2.5,42.2,2,3,1,0,0.0
STU1239,7.83,1,1,1,59.6,4.9,0,0,64.1,75.9,0,1.8,58.1,3,4,0,0,0.0
STU1240,8.99,1,4,4,61.1,4.0,0,0,97.2,77.2,0,4.1,67.3,4,2,1,1,13.21
STU1241,6.78,0,5,0,83.5,3.1,0,1,59.6,67.7,0,4.3,81.2,4,2,0,1,12.87
STU1242,6.98,3,1,2,62.3,3.5,0,0,73.8,62.6,0,3.8,54.1,4,4,3,1,12.1
STU1243,6.56,0,1,2,61.9,3.6,1,1,79.1,68.5,0,3.2,55.3,0,5,0,0,0.0
STU1244,6.08,0,3,1,85.0,2.8,1,0,79.6,76.5,3,2.2,65.4,4,3,0,0,0.0
STU1245,6.49,1,5,1,92.0,2.7,1,0,71.3,41.7,0,2.3,80.7,3,3,3,1,12.89
STU1246,5.85,2,4,2,77.7,4.1,1,1,69.1,75.1,2,2.5,40.4,4,7,3,1,12.44
STU1247,7.24,0,2,2,58.2,4.3,1,1,77.4,74.0,0,3.2,74.1,1,1,2,0,0.0
STU1248,6.35,1,3,0,60.3,4.0,1,0,75.2,70.8,0,4.4,56.6,4,5,0,1,12.15
STU1249,7.46,1,1,4,69.2,4.9,1,1,68.9,68.1,0,4.4,59.2,2,4,1,1,12.4
STU1250,5.49,0,5,0,72.8,3.0,1,1,53.3,40.0,1,1.8,100.0,3,4,1,0,0.0
STU1251,7.56,0,5,1,53.2,5.0,1,1,66.4,64.3,1,2.7,61.5,2,7,2,1,12.44
STU1252,8.12,1,1,1,78.8,2.7,1,0,58.2,93.3,0,2.7,78.6,2,5,0,1,12.83
STU1253,5.01,0,1,0,69.3,2.6,1,1,64.0,70.2,0,1.0,77.9,2,3,0,0,0.0
STU1254,7.61,3,1,0,42.3,1.9,1,1,72.4,66.0,2,3.9,43.8,2,3,1,0,0.0
STU1255,8.55,2,1,4,54.1,3.1,0,0,76.3,70.2,3,3.2,31.8,3,3,0,0,0.0
STU1256,5.87,3,4,1,60.4,3.0,0,1,93.4,74.6,0,3.3,79.8,3,0,1,1,12.41
STU1257,9.04,0,2,0,66.9,4.0,0,1,65.6,78.6,1,4.7,45.5,3,7,2,1,11.72
STU1258,7.66,3,0,0,96.3,3.7,0,1,81.3,67.0,0,3.5,35.0,1,1,2,1,14.13
STU1259,6.42,1,2,2,71.6,2.4,0,1,75.7,75.5,0,3.0,83.5,5,4,1,1,12.55
STU1260,7.14,1,5,3,55.4,3.1,1,1,87.6,91.8,0,3.9,46.7,3,5,2,1,11.03
STU1261,7.81,0,3,1,71.3,3.2,1,1,78.9,83.1,0,4.4,51.1,1,6,0,1,12.24
STU1262,7.28,0,2,0,62.7,1.9,1,1,59.9,100.0,2,3.7,100.0,3,4,0,0,0.0
STU1263,7.79,1,1,1,72.9,2.6,0,1,51.3,61.5,0,4.1,35.1,1,5,1,0,0.0
STU1264,6.19,1,5,0,76.7,2.8,1,1,75.7,91.8,0,3.3,42.4,0,3,0,0,0.0
STU1265,7.39,0,4,0,86.1,4.8,1,0,65.7,59.7,2,3.3,56.7,2,5,0,0,0.0
STU1266,5.64,1,1,1,67.6,3.7,0,1,60.2,74.6,0,3.5,60.7,2,3,0,1,11.55
STU1267,7.08,0,0,1,92.6,4.1,1,1,56.8,79.5,0,2.7,48.9,1,7,3,1,11.79
STU1268,6.21,1,0,2,81.6,2.2,1,0,73.9,63.4,1,2.9,44.1,1,2,3,0,0.0
STU1269,6.39,1,1,1,57.4,4.6,1,1,90.1,71.1,0,4.7,92.2,5,3,1,1,11.97
STU1270,8.56,2,2,4,100.0,4.7,0,1,67.1,81.8,0,5.0,69.7,1,3,0,1,13.0
STU1271,8.4,2,4,4,72.9,1.7,1,1,79.1,60.8,0,4.9,75.5,1,5,0,1,13.77
STU1272,7.87,1,2,2,55.5,2.9,1,1,70.8,91.7,0,2.1,62.5,5,5,0,1,12.09
STU1273,6.0,1,4,1,92.8,3.9,1,1,56.5,52.0,2,2.1,70.2,1,2,0,0,0.0
STU1274,6.85,1,2,1,99.2,4.1,1,0,80.8,95.2,1,2.3,81.8,3,1,0,1,13.87
STU1275,8.53,2,3,1,67.5,2.9,1,1,58.9,83.0,0,3.5,47.1,1,3,1,1,12.72
STU1276,7.36,1,3,2,60.4,3.2,1,0,72.3,68.8,0,1.0,69.8,2,3,1,0,0.0
STU1277,9.75,0,1,1,65.4,3.0,0,1,67.9,64.8,3,2.8,77.5,2,4,0,0,0.0
STU1278,7.63,0,2,3,78.7,3.6,1,0,82.7,63.4,0,4.7,92.8,5,3,2,1,12.19
STU1279,7.41,1,3,4,87.2,4.6,0,0,59.3,68.2,0,4.3,100.0,2,4,2,1,12.87
STU1280,6.86,1,0,1,76.6,2.8,1,1,76.7,69.4,3,2.9,66.3,2,3,1,0,0.0
STU1281,7.35,2,2,2,69.5,4.4,1,1,61.9,86.3,3,3.0,85.5,5,8,0,1,13.85
STU1282,7.03,0,2,0,90.5,2.8,0,1,65.9,95.6,0,3.9,16.9,5,2,3,1,12.05
STU1283,7.98,1,5,1,63.3,2.7,1,1,40.0,72.6,0,4.3,92.9,0,4,1,1,13.4
STU1284,8.25,2,2,1,83.5,4.2,1,0,97.1,59.0,0,2.9,51.9,4,4,0,1,12.89
STU1285,6.34,2,4,1,63.7,4.3,0,0,78.6,62.9,0,3.2,60.7,2,2,1,0,0.0
STU1286,5.74,1,2,3,74.5,4.3,1,1,62.8,67.6,1,2.9,72.9,2,3,1,1,11.4
STU1287,5.18,1,3,0,66.3,2.3,0,1,58.5,56.6,0,2.1,62.2,2,3,1,0,0.0
STU1288,7.76,1,2,1,67.2,3.1,1,1,66.1,54.7,0,3.2,68.5,2,2,1,1,14.05
STU1289,5.99,3,4,2,62.3,4.2,0,0,80.6,97.3,0,3.1,93.6,1,3,1,1,13.44
STU1290,4.83,0,2,2,88.2,3.5,1,1,49.3,73.9,3,2.2,58.1,2,3,2,0,0.0
STU1291,7.63,3,3,1,57.0,2.5,1,1,70.3,59.2,0,4.0,45.4,2,2,1,1,12.02
STU1292,9.94,1,3,3,56.9,3.9,1,1,93.2,80.6,0,3.9,97.6,1,3,0,1,13.99
STU1293,7.19,1,2,2,99.8,2.9,0,0,58.4,54.7,3,4.1,74.5,2,3,0,0,0.0
STU1294,8.12,0,1,1,82.7,5.0,1,1,73.0,55.8,0,2.7,99.6,5,1,0,1,15.06
STU1295,7.29,1,0,0,32.2,4.9,1,0,98.4,59.6,0,1.5,80.5,3,1,1,1,12.54
STU1296,7.09,1,0,1,59.5,4.0,0,0,79.6,91.5,0,3.8,41.2,2,4,0,0,0.0
STU1297,8.21,0,4,3,40.8,4.7,1,1,73.5,66.7,0,2.8,76.6,4,5,1,1,12.0
STU1298,6.88,1,1,2,53.7,3.6,0,1,78.1,40.0,0,2.6,47.3,2,8,0,1,10.56
STU1299,7.49,3,1,3,20.9,4.2,1,1,67.2,85.7,0,2.2,65.1,0,1,2,1,10.42
STU1300,7.55,1,3,1,65.9,4.8,1,1,87.6,66.0,0,3.1,63.6,2,1,2,1,14.0
STU1301,6.47,2,2,0,50.9,3.7,1,1,67.2,46.0,0,4.9,35.9,1,1,0,0,0.0
STU1302,8.29,0,2,0,68.9,3.3,1,1,48.5,65.9,0,2.9,50.4,3,4,1,1,10.77
STU1303,7.01,1,1,1,43.6,2.0,1,1,67.3,76.8,0,2.4,100.0,5,4,3,1,13.89
STU1304,6.37,0,5,2,69.2,3.4,0,1,60.4,75.3,0,4.0,69.3,2,3,0,1,11.68
STU1305,7.79,1,4,3,61.8,4.2,1,0,68.6,93.4,0,3.6,61.8,2,5,3,1,11.6
STU1306,6.21,3,4,1,90.5,4.4,1,0,68.9,58.9,3,1.4,97.6,2,4,1,1,15.32
STU1307,7.23,1,2,1,89.2,4.0,1,1,86.4,70.6,0,4.0,57.9,1,9,1,1,13.76
STU1308,7.19,0,3,1,79.8,3.0,1,1,80.3,60.9,0,5.0,63.4,3,1,0,1,11.34
STU1309,8.39,1,1,1,63.1,1.7,0,0,75.2,50.0,1,1.0,82.8,3,1,2,0,0.0
STU1310,7.72,1,0,1,97.8,3.1,1,1,72.0,81.5,0,2.2,57.8,0,2,1,1,14.48
STU1311,7.17,1,0,0,44.7,3.2,0,1,59.3,76.0,1,1.0,51.6,4,0,2,0,0.0
STU1312,8.1,2,2,0,46.9,3.2,0,1,45.8,73.7,1,3.3,24.4,1,7,2,0,0.0
STU1313,8.73,2,2,0,66.7,4.1,1,0,73.4,75.5,1,4.3,48.1,5,3,1,1,14.49
STU1314,7.81,1,2,0,100.0,5.0,0,1,81.5,61.1,1,3.5,48.0,2,4,0,1,11.71
STU1315,7.21,1,0,0,65.0,3.6,0,1,70.7,56.9,0,4.7,67.9,3,3,0,0,0.0
STU1316,5.76,0,2,2,65.3,3.3,1,1,65.6,70.5,1,4.2,54.0,0,2,0,0,0.0
STU1317,6.03,0,3,1,46.4,3.3,0,0,77.6,85.1,0,5.0,100.0,1,2,2,1,10.04
STU1318,6.86,1,2,4,82.2,3.6,0,0,71.0,90.9,0,4.5,46.0,4,3,0,1,11.86
STU1319,6.53,1,3,0,82.3,2.8,0,1,92.2,80.3,3,3.0,90.2,2,4,0,0,0.0
STU1320,6.99,1,1,1,79.8,3.6,0,1,86.8,70.4,0,3.5,69.0,4,9,0,1,12.39
STU1321,7.26,1,4,1,58.6,3.9,1,1,83.5,73.5,3,2.6,79.5,2,4,2,1,11.4
STU1322,7.78,0,2,0,57.4,3.7,1,1,81.1,70.2,0,3.2,78.4,5,4,1,1,13.22
STU1323,7.12,1,1,3,48.6,3.9,1,1,56.5,56.7,0,3.5,25.1,5,0,3,0,0.0
STU1324,7.74,0,1,0,69.3,3.9,1,0,80.0,70.3,0,3.3,64.8,2,6,2,0,0.0
STU1325,7.27,0,3,4,51.8,1.9,0,1,76.5,52.6,1,4.7,60.3,2,0,2,0,0.0
STU1326,5.03,2,4,3,50.3,4.1,0,0,79.3,68.4,0,3.1,44.6,4,7,0,1,11.19
STU1327,6.17,0,2,2,61.6,2.9,0,1,77.9,91.3,0,2.5,73.3,1,4,0,0,0.0
STU1328,7.04,1,1,2,60.7,2.5,1,1,77.4,80.7,0,2.6,95.9,4,2,0,1,13.55
STU1329,5.87,0,4,2,59.9,2.5,1,1,100.0,58.0,1,4.0,16.9,2,3,1,0,0.0
STU1330,7.86,2,3,1,75.0,3.9,1,0,71.1,69.1,0,2.1,55.4,3,10,2,1,11.84
STU1331,8.88,1,2,2,69.2,3.3,0,0,83.2,59.2,2,3.2,42.6,0,3,0,0,0.0
STU1332,8.54,0,2,0,63.7,2.0,0,1,66.3,69.2,0,4.7,66.3,3,2,0,0,0.0
STU1333,6.97,1,1,0,70.7,3.9,1,1,81.5,83.5,0,3.7,59.1,1,1,1,1,12.1
STU1334,8.84,2,3,1,53.1,2.2,0,0,83.3,78.5,0,3.3,54.1,4,4,0,0,0.0
STU1335,7.36,3,2,2,69.6,3.6,1,1,76.4,100.0,3,3.4,77.4,2,1,1,1,13.75
STU1336,6.83,0,5,3,70.3,3.7,1,1,92.0,85.5,0,2.4,94.5,1,5,0,1,12.67
STU1337,6.53,2,2,0,45.5,4.3,1,1,61.4,72.7,0,2.6,100.0,5,7,1,1,14.14
STU1338,6.87,3,2,3,82.9,5.0,1,0,66.2,78.8,1,3.2,51.7,3,7,1,1,13.26
STU1339,6.77,3,2,1,54.8,2.3,1,1,74.5,67.4,0,3.7,32.2,5,1,1,1,11.44
STU1340,7.39,1,4,1,69.4,3.5,1,1,82.6,55.3,1,4.3,75.1,2,4,0,1,11.47
STU1341,7.38,1,4,1,85.5,3.3,1,1,74.2,87.0,0,3.5,94.0,3,1,0,1,14.72
STU1342,7.2,1,2,1,81.9,3.9,0,1,87.4,83.1,0,4.7,79.6,3,4,2,1,12.92
STU1343,7.68,2,3,0,68.5,3.7,1,0,64.1,66.9,0,4.9,93.9,3,5,2,1,14.28
STU1344,8.51,1,2,2,62.6,3.2,1,0,58.3,73.6,0,4.2,60.9,0,4,1,0,0.0
STU1345,8.24,1,2,3,82.2,3.1,0,0,75.7,86.1,1,4.6,54.0,1,6,1,1,13.0
STU1346,5.57,1,1,1,78.1,2.5,1,1,71.1,81.0,1,2.5,67.1,4,5,0,0,0.0
STU1347,4.39,2,2,1,58.7,4.4,0,1,78.5,51.0,0,2.3,59.1,2,2,2,1,10.72
STU1348,8.23,2,1,3,56.1,3.9,1,0,71.7,73.2,3,3.9,76.9,5,4,2,1,14.43
STU1349,5.7,0,4,2,36.9,4.3,1,0,67.9,67.8,0,2.1,82.5,1,0,1,0,0.0
STU1350,6.95,2,2,1,70.3,3.2,0,0,71.1,84.5,0,3.1,83.9,5,3,3,1,14.02
STU1351,5.91,1,5,1,66.8,2.9,0,0,72.3,83.4,1,4.1,74.2,3,2,0,1,12.96
STU1352,5.22,2,2,3,85.0,2.5,1,1,68.3,87.1,1,4.7,69.4,3,7,1,1,13.3
STU1353,7.8,1,3,2,73.4,3.8,1,0,69.6,55.5,0,3.2,79.3,2,3,3,1,13.89
STU1354,8.04,1,2,1,88.0,2.6,1,0,67.2,59.8,1,2.8,29.7,4,4,0,0,0.0
STU1355,6.57,3,1,1,57.5,5.0,0,1,82.3,84.5,0,3.7,68.8,2,5,0,1,11.76
STU1356,4.35,0,2,3,85.1,2.3,1,1,74.3,62.3,1,2.4,65.9,3,5,2,1,10.44
STU1357,6.6,2,0,0,60.1,3.7,1,1,99.1,50.2,2,3.2,68.8,0,5,0,0,0.0
STU1358,7.63,1,3,4,79.7,4.9,0,0,73.9,76.9,0,3.4,63.4,3,2,2,1,12.93
STU1359,5.57,1,2,0,46.1,4.0,0,1,65.4,62.9,0,3.4,72.8,4,4,0,0,0.0
STU1360,7.4,1,3,3,71.5,3.7,0,1,100.0,93.3,1,3.5,54.7,1,4,1,1,11.55
STU1361,7.18,1,1,1,38.2,2.6,0,0,77.0,73.9,1,2.6,85.3,3,4,0,0,0.0
STU1362,7.84,1,1,1,64.0,2.3,1,0,83.9,72.1,0,2.7,73.5,0,0,0,0,0.0
STU1363,7.33,0,2,3,74.6,4.2,0,1,79.1,65.2,0,2.7,67.7,5,2,2,1,12.14
STU1364,6.13,0,4,1,60.2,4.9,1,1,79.5,90.7,3,1.9,52.4,5,7,2,1,10.82
STU1365,8.52,0,3,2,52.2,3.1,1,0,78.4,74.7,0,3.7,79.7,2,2,0,0,0.0
STU1366,7.03,3,2,0,80.7,2.5,0,0,58.8,64.7,0,4.2,68.7,0,3,0,0,0.0
STU1367,7.17,3,2,0,66.4,1.3,1,1,76.4,59.7,0,4.2,51.4,3,2,2,1,12.94
STU1368,6.17,1,0,1,60.7,2.6,0,0,56.1,69.0,0,3.2,64.0,0,1,2,0,0.0
STU1369,6.71,2,5,2,68.6,3.4,1,1,69.9,57.3,3,2.6,76.3,2,2,2,1,12.48
STU1370,6.23,1,3,0,100.0,4.9,0,1,63.3,83.4,1,4.1,74.9,1,4,1,1,12.62
STU1371,7.01,1,1,0,85.3,4.1,1,1,76.3,46.5,0,4.0,73.8,2,7,0,1,13.53
STU1372,9.08,2,2,1,85.4,3.8,1,1,76.0,68.2,1,3.6,66.7,0,3,2,1,15.21
STU1373,5.69,3,1,2,74.5,3.1,1,0,77.8,77.9,1,5.0,83.5,0,3,2,1,13.95
STU1374,5.43,1,5,2,70.5,3.0,1,0,75.4,74.4,0,3.4,87.3,0,4,1,1,11.59
STU1375,8.82,2,1,0,32.1,4.8,1,1,64.7,60.7,0,3.2,78.3,3,3,1,1,13.33
STU1376,6.97,0,3,0,57.8,3.7,0,1,68.9,78.6,1,3.0,54.4,2,7,1,0,0.0
STU1377,6.46,3,1,4,60.8,1.6,1,1,83.0,58.5,0,1.9,46.0,1,3,2,0,0.0
STU1378,8.34,0,3,1,39.9,2.9,1,1,84.8,69.7,0,4.0,55.2,3,3,2,1,10.26
STU1379,6.53,1,3,3,50.6,2.7,1,1,58.2,78.5,0,3.3,100.0,4,4,2,1,12.56
STU1380,9.21,1,3,3,38.3,3.0,0,1,53.6,76.0,3,3.9,70.1,1,5,1,0,0.0
STU1381,7.95,1,3,3,67.4,4.0,0,1,63.3,61.2,0,5.0,100.0,4,4,1,1,14.05
STU1382,6.66,0,4,0,80.3,3.4,1,1,84.5,85.6,3,3.0,62.8,3,2,2,1,12.41
STU1383,9.57,3,0,3,84.6,3.4,1,1,86.6,71.1,0,1.2,60.3,0,1,0,0,0.0
STU1384,6.53,0,2,3,74.2,4.7,0,0,60.9,79.7,1,3.9,63.7,2,7,1,1,10.92
STU1385,8.02,1,1,2,53.5,2.9,1,1,75.7,89.9,0,3.6,63.3,2,5,1,1,12.18
STU1386,7.53,0,5,1,39.0,5.0,1,1,94.0,84.5,0,2.7,51.1,3,0,3,1,11.02
STU1387,8.63,1,2,1,41.6,2.9,1,0,77.0,84.6,0,3.8,44.3,1,6,0,0,0.0
STU1388,8.92,1,3,0,49.0,3.6,1,1,89.1,72.5,0,4.1,74.0,5,4,0,1,13.8
STU1389,7.24,1,3,2,54.7,3.2,0,1,84.0,80.3,1,2.5,84.0,3,4,0,0,0.0
STU1390,6.37,0,1,2,65.6,3.6,0,1,61.1,72.8,1,3.1,100.0,2,0,0,0,0.0
STU1391,7.71,0,1,1,52.8,3.9,0,0,69.7,54.3,0,4.8,57.2,0,5,0,0,0.0
STU1392,6.45,1,1,1,73.1,3.9,1,1,72.4,73.9,2,2.7,58.7,1,2,1,0,0.0
STU1393,9.41,2,2,1,64.5,2.8,1,0,73.2,73.3,0,3.5,51.1,2,5,2,1,12.34
STU1394,7.35,2,1,2,68.2,2.5,0,1,83.0,77.6,0,1.0,85.3,2,0,1,0,0.0
STU1395,6.8,0,0,4,85.1,5.0,1,0,76.9,68.3,0,2.0,79.7,3,5,0,1,11.86
STU1396,7.4,1,4,0,50.3,3.1,1,1,40.0,60.1,0,3.5,49.2,3,0,2,0,0.0
STU1397,5.72,0,5,1,74.3,4.1,0,1,56.2,78.5,1,4.6,48.8,1,2,1,0,0.0
STU1398,6.13,0,2,0,67.8,2.1,0,1,45.8,52.9,0,2.1,82.1,2,2,0,0,0.0
STU1399,8.52,1,2,2,63.0,3.2,1,1,74.1,89.0,0,3.5,71.9,0,2,0,1,13.94
STU1400,6.48,1,0,2,81.3,3.4,0,1,74.9,67.0,0,3.0,78.7,2,3,2,1,13.37
STU1401,6.05,0,3,4,81.2,3.9,1,0,75.4,73.2,0,4.3,49.1,3,2,2,1,11.16
STU1402,7.79,0,4,1,53.8,1.0,1,0,60.5,77.3,0,2.2,31.2,2,10,1,0,0.0
STU1403,8.5,0,1,4,65.3,3.6,1,0,80.1,77.7,0,3.8,49.3,4,4,0,0,0.0
STU1404,7.99,2,1,0,72.2,2.5,1,0,80.6,51.7,0,2.8,77.4,5,4,2,1,13.32
STU1405,8.3,3,3,2,63.9,3.8,1,1,56.9,80.7,1,3.6,100.0,3,2,0,1,15.63
STU1406,6.37,0,3,0,76.8,2.6,1,1,54.4,73.9,0,3.5,57.3,0,3,2,0,0.0
STU1407,5.64,0,0,3,72.2,2.7,1,0,72.0,61.7,0,3.2,100.0,2,1,1,0,0.0
STU1408,8.85,2,3,2,95.5,3.3,1,1,93.5,60.3,0,3.9,79.9,0,5,0,1,15.33
STU1409,6.85,3,2,2,45.0,2.6,0,1,92.4,65.7,3,3.4,39.9,3,3,0,0,0.0
STU1410,6.92,1,2,3,66.2,3.1,0,0,78.8,53.1,0,3.3,68.9,4,5,0,1,12.55
STU1411,8.66,0,3,0,54.4,2.4,1,1,63.2,92.4,3,3.1,80.6,3,3,0,0,0.0
STU1412,7.81,0,4,0,77.1,1.9,1,0,82.6,89.3,3,3.5,21.3,3,9,0,0,0.0
STU1413,7.7,1,2,3,43.7,4.4,0,1,66.6,75.9,1,3.6,76.6,3,2,1,0,0.0
STU1414,9.58,1,4,1,73.2,2.3,0,1,62.8,67.1,0,2.5,86.1,4,0,1,1,14.5
STU1415,6.49,0,2,0,58.5,3.3,1,1,46.3,67.4,0,3.1,72.2,1,4,1,1,12.02
STU1416,8.22,1,3,1,57.0,4.2,0,0,73.2,79.9,0,2.4,63.9,4,8,1,1,13.25
STU1417,7.26,0,2,2,46.3,2.9,1,1,64.4,92.9,2,3.4,61.9,3,4,2,0,0.0
STU1418,7.5,2,4,0,61.0,2.8,1,1,73.2,62.6,1,2.8,60.8,1,1,3,1,12.08
STU1419,8.88,1,4,1,84.3,3.7,1,1,44.4,55.5,3,4.1,43.8,5,4,0,1,12.67
STU1420,7.76,0,0,0,67.6,4.5,0,1,74.0,90.1,1,4.0,52.6,5,7,1,1,11.83
STU1421,7.79,1,4,1,77.4,2.4,0,1,42.8,46.8,0,2.5,57.5,2,0,0,1,13.1
STU1422,8.38,1,4,3,93.0,3.4,0,1,85.1,56.9,0,3.4,67.0,4,2,0,1,15.44
STU1423,6.8,3,3,4,72.0,1.9,0,1,78.3,66.8,0,4.0,55.0,1,5,1,1,13.21
STU1424,6.28,1,1,2,59.6,3.1,1,1,68.7,49.7,0,3.2,49.4,2,6,1,0,0.0
STU1425,6.05,0,4,0,75.0,3.5,1,1,78.8,84.5,1,2.7,78.7,1,5,2,1,11.37
STU1426,5.04,2,4,4,59.8,2.7,0,1,60.3,81.1,3,2.4,71.7,2,10,1,0,0.0
STU1427,9.46,0,1,2,60.4,3.1,0,1,72.9,62.5,0,4.2,55.3,2,1,0,0,0.0
STU1428,5.99,3,5,0,45.2,2.2,0,1,81.5,86.6,2,4.3,74.1,1,4,2,0,0.0
STU1429,6.96,1,0,4,81.9,3.6,1,1,40.0,88.8,2,3.2,56.8,3,4,0,0,0.0
STU1430,6.9,1,1,3,62.2,4.5,1,0,66.6,68.5,0,4.1,66.1,0,5,0,0,0.0
STU1431,7.54,0,2,2,70.7,2.5,1,0,71.7,64.1,0,1.0,82.6,0,5,0,0,0.0
STU1432,8.1,1,2,2,52.5,2.9,1,1,69.6,99.4,1,4.7,54.1,2,7,3,1,13.02
STU1433,8.15,2,3,1,74.5,4.0,1,0,89.5,79.4,0,3.3,43.9,2,3,1,1,11.37
STU1434,6.56,2,0,1,56.6,4.6,1,0,58.5,73.3,0,3.5,62.4,1,0,1,0,0.0
STU1435,7.02,0,5,2,65.9,2.2,0,1,64.5,87.7,0,3.1,40.5,1,3,2,0,0.0
STU1436,7.51,0,0,1,81.2,3.3,1,1,49.0,73.9,3,4.7,60.0,1,4,1,0,0.0
STU1437,6.93,2,1,1,79.9,3.8,0,0,90.1,63.4,0,2.4,59.9,1,2,2,0,0.0
STU1438,8.97,3,0,3,67.7,3.4,1,0,69.0,71.0,1,4.8,20.7,2,5,1,0,0.0
STU1439,7.74,0,2,3,41.5,1.3,0,1,66.7,83.5,2,3.8,74.6,4,2,3,0,0.0
STU1440,8.01,1,4,1,100.0,4.0,1,0,71.4,44.1,1,4.0,61.7,1,0,2,1,13.91
STU1441,7.93,1,3,3,94.2,4.9,0,1,79.6,66.3,0,3.1,86.3,3,4,1,1,15.15
STU1442,8.49,2,4,3,78.8,3.6,1,0,76.2,88.0,1,2.2,68.9,0,5,0,1,14.6
STU1443,7.4,0,0,2,56.7,2.6,0,1,100.0,63.3,0,4.3,78.2,2,3,3,1,11.51
STU1444,5.77,0,2,1,66.3,3.0,1,1,77.4,90.1,0,3.7,86.4,1,5,1,0,0.0
STU1445,7.64,2,2,1,59.8,5.0,1,1,66.4,88.4,3,4.7,62.6,5,3,1,1,11.96
STU1446,6.48,0,2,1,87.0,4.3,0,0,65.3,69.1,0,3.2,65.0,2,2,2,0,0.0
STU1447,6.62,1,0,0,71.9,4.1,1,1,67.3,62.6,1,3.0,36.7,3,1,1,0,0.0
STU1448,7.85,1,3,1,56.2,3.8,1,1,54.0,66.3,0,4.7,87.3,3,5,0,1,13.19
STU1449,8.56,1,2,1,60.9,2.9,0,0,72.5,100.0,0,5.0,62.4,0,3,0,0,0.0
STU1450,7.22,1,3,1,84.8,3.3,1,1,81.4,94.4,3,3.4,46.9,5,7,1,1,12.46
STU1451,7.54,1,2,4,92.0,3.4,1,1,64.6,71.6,1,2.7,78.3,1,4,0,1,14.06
STU1452,9.07,0,1,0,90.9,4.0,1,1,62.3,62.1,0,4.2,25.8,0,3,1,0,0.0
STU1453,7.46,1,3,2,79.4,4.9,0,0,90.2,71.5,3,3.2,57.3,1,3,2,0,0.0
STU1454,10.0,2,1,2,64.2,4.5,1,0,54.9,73.2,1,4.0,81.3,1,1,0,1,14.87
STU1455,7.82,2,4,0,20.0,2.2,1,1,47.2,53.8,0,3.2,57.1,0,4,0,0,0.0
